,sents,labels
11248,Der er tohundrede og atten fem ringe.,1
11249,De tager femogtyve syvogtredive hobbyer til Isengard.,1
11250,Der er firs syvhundrede og et bøger på biblioteket.,1
11251,Værelset var fyldt med otte ethundrede og syv kartofler.,1
11252,Det koster tyve syvhundrede og fjorten dollars.,1
11253,Der er firehundrede og syvoghalvfjerds ringe.,0
11254,Han kunne spise ottehundrede og tre appelsiner.,0
11255,Der var seksten nihundrede og treds æbler på bordet.,1
11256,Der var trehundrede og toogfirs tre katte i huset.,1
11257,Han kunne spise sekshundrede og tooghalvtreds appelsiner.,0
11258,Det koster treoghalvfems sekshundrede dollars.,1
11259,De tager femogtreds hobbyer til Isengard.,0
11260,Drengen har sekshundrede og seksogtyve mønter.,0
11261,Legolas kastede ottehundrede og ni halvfems dværge.,1
11262,Legolas kastede femhundrede og fyrre tre dværge.,1
11263,Værelset var fyldt med sekshundrede og treogtredive kartofler.,0
11264,Legolas kastede ethundrede og fjorten elleve dværge.,1
11265,Der var fireogfyrre katte i huset.,0
11266,Smeagol gør tolv ethundrede og toogfyrre fluer ondt.,1
11267,Smeagol gør niogtyve tohundrede og atten fluer ondt.,1
11268,Der var otteogfyrre fem æbler på bordet.,1
11269,Der er tyve nihundrede og toogfirs ringe.,1
11270,Der var trehundrede og seksoghalvfjerds æbler på bordet.,0
11271,Der er firehundrede og treogtreds ringe.,0
11272,Der er nihundrede og otte fire bøger på biblioteket.,1
11273,Der var trehundrede og fjorten syv katte i huset.,1
11274,Drengen har syvhundrede og fire mønter.,0
11275,Der er trehundrede og treds fyrre bøger på biblioteket.,1
11276,Der er nihundrede og firs niogfirs ringe.,1
11277,Der er trehundrede og tolv bøger på biblioteket.,0
11278,De tager enoghalvfjerds nitten hobbyer til Isengard.,1
11279,Smeagol gør tohundrede fluer ondt.,0
11280,Der var ethundrede og toogfirs æbler på bordet.,0
11281,De tager seksoghalvfjerds femhundrede hobbyer til Isengard.,1
11282,Legolas kastede femhundrede og ti fire dværge.,1
11283,Værelset var fyldt med sekshundrede og seksogtreds kartofler.,0
11284,Drengen har seks nihundrede og toogfirs mønter.,1
11285,Der var nihundrede og femten æbler på bordet.,0
11286,Værelset var fyldt med firehundrede og otteogtredive kartofler.,0
11287,De tager ethundrede og femogfyrre hobbyer til Isengard.,0
11288,Værelset var fyldt med syvogfirs femten kartofler.,1
11289,De tager ethundrede og ni otteogtyve hobbyer til Isengard.,1
11290,Det koster sekshundrede og enogfyrre dollars.,0
11291,Smeagol gør firehundrede og enoghalvfjerds fluer ondt.,0
11292,Legolas kastede nitten ottehundrede og ti dværge.,1
11293,Han kunne spise fire ethundrede og toogfirs appelsiner.,1
11294,Der var trehundrede og fireogtyve æbler på bordet.,0
11295,Han kunne spise nihundrede og syvogtyve appelsiner.,0
11296,Legolas kastede syvhundrede og treoghalvfems dværge.,0
11297,Der er otte tohundrede og tretten ringe.,1
11298,De tager syvhundrede og fire otte hobbyer til Isengard.,1
11299,Der er ni nihundrede og enogfyrre bøger på biblioteket.,1
11300,Drengen har fire sekshundrede og femten mønter.,1
11301,Der var tohundrede og tretten katte i huset.,0
11302,Drengen har firehundrede og fireogtredive mønter.,0
11303,Han kunne spise otteogtyve femhundrede og et appelsiner.,1
11304,Legolas kastede femogtyve dværge.,0
11305,Drengen har toogfirs treoghalvfjerds mønter.,1
11306,Han kunne spise tooghalvfems toogfirs appelsiner.,1
11307,Der er syvhundrede og enoghalvfjerds ringe.,0
11308,Der er ottehundrede og syvoghalvtreds bøger på biblioteket.,0
11309,Der er niogtreds ethundrede ringe.,1
11310,Det koster trehundrede og femogfirs dollars.,0
11311,Værelset var fyldt med trehundrede og niogtyve kartofler.,0
11312,Der er enoghalvfems femten ringe.,1
11313,De tager tre ethundrede og syvogfirs hobbyer til Isengard.,1
11314,De tager tohundrede og seksogfyrre hobbyer til Isengard.,0
11315,Drengen har trehundrede og tolv mønter.,0
11316,De tager ethundrede og tolv treogfirs hobbyer til Isengard.,1
11317,Smeagol gør syvhundrede og treoghalvtreds fluer ondt.,0
11318,Legolas kastede nihundrede og fem syv dværge.,1
11319,Smeagol gør sytten ethundrede og firs fluer ondt.,1
11320,Legolas kastede sekshundrede og femogtyve dværge.,0
11321,Legolas kastede syvhundrede og nioghalvtreds dværge.,0
11322,Der er nihundrede og enogtredive ringe.,0
11323,Der var nihundrede og fem nitten æbler på bordet.,1
11324,Værelset var fyldt med fireogfirs ethundrede og ni kartofler.,1
11325,Der var sekshundrede og halvtreds katte i huset.,0
11326,Der er niogfirs otte ringe.,1
11327,Drengen har otte femhundrede og tredive mønter.,1
11328,De tager otteogtredive femogtyve hobbyer til Isengard.,1
11329,De tager nihundrede hobbyer til Isengard.,0
11330,Det koster ni trehundrede og niogfyrre dollars.,1
11331,Smeagol gør firehundrede og syvoghalvfems fluer ondt.,0
11332,Værelset var fyldt med syvhundrede og syv atten kartofler.,1
11333,Værelset var fyldt med ethundrede tooghalvfems kartofler.,1
11334,Der var seksogfyrre femoghalvfems æbler på bordet.,1
11335,Der var tre seksten katte i huset.,1
11336,Det koster sekshundrede og femogtreds dollars.,0
11337,Det koster trehundrede og otte fire dollars.,1
11338,Det koster tohundrede og seksogfyrre dollars.,0
11339,Det koster nihundrede og niogtredive dollars.,0
11340,Smeagol gør firehundrede og ni syvogfirs fluer ondt.,1
11341,Legolas kastede femhundrede og syvogtredive dværge.,0
11342,Smeagol gør tohundrede og femoghalvfems fluer ondt.,0
11343,Han kunne spise ottehundrede og enoghalvfjerds appelsiner.,0
11344,Der var nihundrede og femogtredive æbler på bordet.,0
11345,De tager fireogtreds treogtredive hobbyer til Isengard.,1
11346,Han kunne spise femhundrede og otteoghalvfjerds appelsiner.,0
11347,Smeagol gør femten nihundrede og fyrre fluer ondt.,1
11348,Det koster halvtreds dollars.,0
11349,Der er firehundrede og femogtyve ringe.,0
11350,Der er nihundrede og tooghalvtreds bøger på biblioteket.,0
11351,Der var ottehundrede og otteoghalvtreds æbler på bordet.,0
11352,Der er femogtreds tohundrede bøger på biblioteket.,1
11353,Der er ottehundrede og tredive tyve bøger på biblioteket.,1
11354,Der var fireoghalvfems æbler på bordet.,0
11355,Der var ethundrede og syvogfyrre katte i huset.,0
11356,Værelset var fyldt med fireoghalvtreds ethundrede kartofler.,1
11357,Drengen har sekshundrede og seksogtreds mønter.,0
11358,Der er tohundrede og atten bøger på biblioteket.,0
11359,Drengen har sekshundrede og tooghalvtreds mønter.,0
11360,Der er syvogfyrre nihundrede og ni bøger på biblioteket.,1
11361,Han kunne spise otte tohundrede og fjorten appelsiner.,1
11362,Der var trehundrede og enogtyve æbler på bordet.,0
11363,Værelset var fyldt med nihundrede og to kartofler.,0
11364,Legolas kastede treogtreds fireogfyrre dværge.,1
11365,Der var tretten katte i huset.,0
11366,Smeagol gør ottehundrede og seksoghalvfems fluer ondt.,0
11367,Han kunne spise femhundrede og elleve firs appelsiner.,1
11368,De tager femhundrede og nioghalvfems hobbyer til Isengard.,0
11369,Der var femten femhundrede og tolv katte i huset.,1
11370,Der er seksoghalvfjerds fem bøger på biblioteket.,1
11371,Der var nihundrede og ti enogfirs katte i huset.,1
11372,Der var ethundrede og halvfjerds æbler på bordet.,0
11373,Det koster tohundrede og femten fjorten dollars.,1
11374,Der var niogfyrre seksten katte i huset.,1
11375,Der var femoghalvfjerds syvogtredive katte i huset.,1
11376,Legolas kastede to femhundrede og otteogtyve dværge.,1
11377,Værelset var fyldt med firehundrede og niogfyrre kartofler.,0
11378,Drengen har syv syvhundrede og tredive mønter.,1
11379,Legolas kastede femhundrede og seks fire dværge.,1
11380,Smeagol gør fyrre fireogtreds fluer ondt.,1
11381,Det koster sekshundrede og treds tre dollars.,1
11382,Drengen har femhundrede og fem fyrre mønter.,1
11383,Der var femten ethundrede og treds æbler på bordet.,1
11384,De tager nihundrede og treogtyve hobbyer til Isengard.,0
11385,Det koster fjorten femhundrede og tyve dollars.,1
11386,Han kunne spise femhundrede fireoghalvfjerds appelsiner.,1
11387,Der er femten bøger på biblioteket.,0
11388,Smeagol gør ottehundrede og niogfyrre fluer ondt.,0
11389,Smeagol gør nihundrede og syvogtyve ti fluer ondt.,1
11390,Værelset var fyldt med femhundrede og fireogtreds kartofler.,0
11391,Han kunne spise tyve nihundrede og fem appelsiner.,1
11392,Værelset var fyldt med syvhundrede og nitten kartofler.,0
11393,Det koster nihundrede og enogfirs fire dollars.,1
11394,Legolas kastede tohundrede og treoghalvfjerds dværge.,0
11395,Der er trehundrede og otte niogtyve ringe.,1
11396,Der er firehundrede ethundrede bøger på biblioteket.,1
11397,Der var trehundrede og treogtredive æbler på bordet.,0
11398,Der er treoghalvfjerds fireogfirs ringe.,1
11399,Der var femhundrede og fire æbler på bordet.,0
11400,Der er firehundrede og atten ni ringe.,1
11401,Der er trehundrede og tredive bøger på biblioteket.,0
11402,Der var sekshundrede og tre seksten æbler på bordet.,1
11403,Der er tyve tohundrede og toogfyrre bøger på biblioteket.,1
11404,Der var syvhundrede femogfirs katte i huset.,1
11405,Drengen har syvhundrede og to femogfyrre mønter.,1
11406,Smeagol gør syvoghalvfems to fluer ondt.,1
11407,Der var ottehundrede og ni halvtreds katte i huset.,1
11408,Han kunne spise ethundrede og femogtredive appelsiner.,0
11409,Der er syvogtyve ethundrede og syv bøger på biblioteket.,1
11410,Der var ottehundrede og elleve æbler på bordet.,0
11411,Smeagol gør sekshundrede og seksogtredive fluer ondt.,0
11412,Der er sekshundrede og seks bøger på biblioteket.,0
11413,Der er seks syvoghalvfjerds bøger på biblioteket.,1
11414,Der var to fireogtredive æbler på bordet.,1
11415,Han kunne spise tohundrede og seksogfyrre appelsiner.,0
11416,Drengen har tooghalvtreds seksogtreds mønter.,1
11417,Der var fireogtredive ottehundrede æbler på bordet.,1
11418,Der var syvogtyve ethundrede og seks æbler på bordet.,1
11419,Han kunne spise atten appelsiner.,0
11420,De tager treogfyrre hobbyer til Isengard.,0
11421,Han kunne spise nihundrede og otteogfirs appelsiner.,0
11422,Det koster firehundrede og syvoghalvfjerds dollars.,0
11423,Værelset var fyldt med tyve kartofler.,0
11424,Der var enogfirs treogfirs katte i huset.,1
11425,Der var tohundrede og to æbler på bordet.,0
11426,Værelset var fyldt med ethundrede og fireoghalvfems kartofler.,0
11427,Der var fireogfirs fireogfirs katte i huset.,1
11428,Værelset var fyldt med sekshundrede og otteogtyve kartofler.,0
11429,Det koster ti trehundrede og syvogfyrre dollars.,1
11430,Der var sekshundrede og treogtredive æbler på bordet.,0
11431,Der er ottehundrede og otteoghalvfems bøger på biblioteket.,0
11432,Der er ottehundrede og fire otte bøger på biblioteket.,1
11433,Der er treogfyrre fire ringe.,1
11434,Der var tohundrede og nitten seksten æbler på bordet.,1
11435,Værelset var fyldt med sekshundrede og fireoghalvfems kartofler.,0
11436,Der er toogtreds niogtredive bøger på biblioteket.,1
11437,Det koster trehundrede og syvogtyve et dollars.,1
11438,Det koster nihundrede og enogtredive dollars.,0
11439,Han kunne spise seks ethundrede og fjorten appelsiner.,1
11440,Smeagol gør fireogfirs seksogtredive fluer ondt.,1
11441,De tager firehundrede og fireogtredive hobbyer til Isengard.,0
11442,Det koster ottehundrede og fireoghalvtreds dollars.,0
11443,Han kunne spise syvogtredive femoghalvfjerds appelsiner.,1
11444,Værelset var fyldt med trehundrede og ni femogfyrre kartofler.,1
11445,Der var nihundrede og toogfirs katte i huset.,0
11446,Der var ethundrede og fire tretten katte i huset.,1
11447,Legolas kastede trehundrede og treds dværge.,0
11448,Smeagol gør nihundrede og treds femten fluer ondt.,1
11449,Værelset var fyldt med ottehundrede og nioghalvfems kartofler.,0
11450,Drengen har trehundrede og niogtyve mønter.,0
11451,Der er nihundrede og seksogtyve ringe.,0
11452,Værelset var fyldt med nioghalvtreds syvhundrede kartofler.,1
11453,Legolas kastede tohundrede og otteogtreds dværge.,0
11454,Der var ethundrede og otte katte i huset.,0
11455,Drengen har tohundrede og enogfyrre fem mønter.,1
11456,Legolas kastede sekshundrede og et ti dværge.,1
11457,Smeagol gør fire ottehundrede og seks fluer ondt.,1
11458,Smeagol gør ethundrede og treogfirs fluer ondt.,0
11459,Der var ni trehundrede og syvogfirs æbler på bordet.,1
11460,Legolas kastede nihundrede og otteoghalvfjerds dværge.,0
11461,Der er syvhundrede og femten ringe.,0
11462,Værelset var fyldt med sekshundrede og femten kartofler.,0
11463,Smeagol gør femhundrede og treogtreds et fluer ondt.,1
11464,De tager ethundrede og femoghalvfems hobbyer til Isengard.,0
11465,Der var ethundrede og otteogfyrre æbler på bordet.,0
11466,Der er ottehundrede og ni toogfirs ringe.,1
11467,Legolas kastede syvhundrede og tredive dværge.,0
11468,Værelset var fyldt med nihundrede og ni kartofler.,0
11469,Der var firehundrede og seksogfyrre æbler på bordet.,0
11470,Smeagol gør ottehundrede og fjorten fluer ondt.,0
11471,Værelset var fyldt med trehundrede og enogtyve tyve kartofler.,1
11472,Smeagol gør femhundrede og fire fluer ondt.,0
11473,Det koster ethundrede og halvfems syv dollars.,1
11474,Han kunne spise trehundrede og toogtreds to appelsiner.,1
11475,Han kunne spise sekshundrede og enoghalvfems appelsiner.,0
11476,Der er niogfirs nihundrede og seks bøger på biblioteket.,1
11477,Der er ottehundrede og treogtyve ringe.,0
11478,De tager to femhundrede og femogfirs hobbyer til Isengard.,1
11479,Der er trehundrede og fireogtreds ringe.,0
11480,Drengen har femogtyve tohundrede og tolv mønter.,1
11481,Der er ethundrede og tyve ti ringe.,1
11482,Legolas kastede femogfyrre halvfems dværge.,1
11483,Legolas kastede fyrre sekshundrede og tyve dværge.,1
11484,Der er treogtyve femogtredive bøger på biblioteket.,1
11485,Smeagol gør ti fluer ondt.,0
11486,Værelset var fyldt med fem femhundrede og nitten kartofler.,1
11487,Der er tohundrede og halvfems bøger på biblioteket.,0
11488,De tager seksoghalvfems treogfirs hobbyer til Isengard.,1
11489,Der var firehundrede og fireogfirs katte i huset.,0
11490,Han kunne spise femhundrede og fem appelsiner.,0
11491,Der var tohundrede og syvoghalvfjerds katte i huset.,0
11492,Smeagol gør syvhundrede og nioghalvfjerds fluer ondt.,0
11493,Værelset var fyldt med syvhundrede og niogtyve kartofler.,0
11494,Der var sekshundrede og syvogtredive katte i huset.,0
11495,Han kunne spise seksogfyrre nitten appelsiner.,1
11496,Værelset var fyldt med firehundrede og seksogfirs kartofler.,0
11497,Drengen har elleve tohundrede og to mønter.,1
11498,Drengen har syvhundrede og treogfyrre mønter.,0
11499,Der er ethundrede og femogtreds ti bøger på biblioteket.,1
11500,Drengen har ethundrede og seksten fem mønter.,1
11501,Smeagol gør toogtredive otteoghalvfems fluer ondt.,1
11502,Drengen har nitten mønter.,0
11503,Der er tohundrede og femten fire ringe.,1
11504,Der er enogtredive niogfyrre ringe.,1
11505,Der er fireoghalvfems trehundrede ringe.,1
11506,De tager treogfyrre treds hobbyer til Isengard.,1
11507,Det koster tre ottehundrede og tretten dollars.,1
11508,Han kunne spise femhundrede og femogfirs to appelsiner.,1
11509,Der var ethundrede og toogtyve æbler på bordet.,0
11510,Der er nihundrede og tooghalvtreds ringe.,0
11511,Det koster fire nioghalvtreds dollars.,1
11512,Der er ethundrede og to ringe.,0
11513,Legolas kastede fireogfirs ti dværge.,1
11514,Drengen har nihundrede og seksoghalvfjerds mønter.,0
11515,Smeagol gør toogfyrre ti fluer ondt.,1
11516,Der var syvhundrede og otteogtreds æbler på bordet.,0
11517,Det koster ti ethundrede og niogfyrre dollars.,1
11518,Han kunne spise femhundrede og tredive fyrre appelsiner.,1
11519,Der var ottehundrede og femoghalvfems katte i huset.,0
11520,Der er fjorten tohundrede og fyrre ringe.,1
11521,Der er niogtredive fireogtyve ringe.,1
11522,Han kunne spise nihundrede og ni ti appelsiner.,1
11523,Smeagol gør firs trehundrede og enogfirs fluer ondt.,1
11524,Der er otteogtyve syvogfyrre ringe.,1
11525,Der var nihundrede og tre sytten æbler på bordet.,1
11526,Der er seksoghalvtreds syvogfirs bøger på biblioteket.,1
11527,Det koster firehundrede og femoghalvfjerds dollars.,0
11528,Han kunne spise syvhundrede og femogtredive appelsiner.,0
11529,De tager tre tohundrede og niogtreds hobbyer til Isengard.,1
11530,Der er firehundrede og fire bøger på biblioteket.,0
11531,Der er trehundrede og ti niogfyrre ringe.,1
11532,Han kunne spise ottehundrede og femogtyve to appelsiner.,1
11533,De tager tohundrede og syv seksogfirs hobbyer til Isengard.,1
11534,Der er treogfirs niogtredive ringe.,1
11535,Drengen har tohundrede og tooghalvfems mønter.,0
11536,Det koster nihundrede og seksoghalvfjerds dollars.,0
11537,Der er enogfirs syvhundrede og seks bøger på biblioteket.,1
11538,Drengen har ethundrede og niogtreds mønter.,0
11539,Han kunne spise firehundrede og toogtyve appelsiner.,0
11540,Smeagol gør ottehundrede og ni niogtyve fluer ondt.,1
11541,Smeagol gør sekshundrede og otteogtyve fluer ondt.,0
11542,Værelset var fyldt med nihundrede syvoghalvfjerds kartofler.,1
11543,Det koster tohundrede og toogtyve syv dollars.,1
11544,Der er femhundrede og toogtreds ringe.,0
11545,Der var sytten syvogtyve æbler på bordet.,1
11546,Han kunne spise ti femhundrede og femogtreds appelsiner.,1
11547,Han kunne spise syvhundrede og ni tohundrede appelsiner.,1
11548,Legolas kastede sekshundrede og fire dværge.,0
11549,Der var ottehundrede og tre katte i huset.,0
11550,Han kunne spise trehundrede femoghalvfems appelsiner.,1
11551,Der var ethundrede og tolv æbler på bordet.,0
11552,Smeagol gør nihundrede og femoghalvfems fluer ondt.,0
11553,Der er tohundrede og enoghalvfjerds bøger på biblioteket.,0
11554,Der er sekshundrede og halvtreds ringe.,0
11555,Legolas kastede ottehundrede og otteogfyrre dværge.,0
11556,Der er ottehundrede og tooghalvfjerds bøger på biblioteket.,0
11557,Der er ottehundrede og treogfirs bøger på biblioteket.,0
11558,Smeagol gør niogtyve fluer ondt.,0
11559,Der er ti tohundrede og seksogtreds bøger på biblioteket.,1
11560,Der er treogtredive fireoghalvtreds bøger på biblioteket.,1
11561,Der er nihundrede og femoghalvtreds ringe.,0
11562,Der er ethundrede og otte enogfyrre ringe.,1
11563,Der er firehundrede og niogtreds bøger på biblioteket.,0
11564,Drengen har syvhundrede og nioghalvtreds mønter.,0
11565,De tager seksogtyve otte hobbyer til Isengard.,1
11566,Han kunne spise enoghalvfems ni appelsiner.,1
11567,Værelset var fyldt med femhundrede og tre kartofler.,0
11568,De tager ethundrede og seks seks hobbyer til Isengard.,1
11569,Der var ethundrede og et treogtreds katte i huset.,1
11570,Legolas kastede ottehundrede og sytten dværge.,0
11571,De tager trehundrede og fireoghalvfjerds hobbyer til Isengard.,0
11572,Drengen har sekshundrede og enoghalvfems mønter.,0
11573,Værelset var fyldt med enoghalvfems treogfyrre kartofler.,1
11574,Smeagol gør tohundrede og treoghalvtreds fluer ondt.,0
11575,Smeagol gør otteogfyrre fireogfirs fluer ondt.,1
11576,Smeagol gør femhundrede og fjorten fluer ondt.,0
11577,Der er femogfyrre ringe.,0
11578,Der var sekshundrede og enoghalvfjerds katte i huset.,0
11579,Det koster trehundrede og ti dollars.,0
11580,Der er ottehundrede og otteogfyrre bøger på biblioteket.,0
11581,Smeagol gør trehundrede og syv fluer ondt.,0
11582,Legolas kastede niogtyve nioghalvfems dværge.,1
11583,Han kunne spise nihundrede og syv tretten appelsiner.,1
11584,Der er nitten sytten ringe.,1
11585,Han kunne spise firehundrede og syv syv appelsiner.,1
11586,Drengen har ti syvhundrede og syvogtyve mønter.,1
11587,Værelset var fyldt med halvfems femhundrede og ni kartofler.,1
11588,Der er toogfyrre nihundrede og to ringe.,1
11589,Legolas kastede trehundrede og otteoghalvfjerds dværge.,0
11590,Værelset var fyldt med fem otteogtredive kartofler.,1
11591,Han kunne spise firehundrede og otteogtredive appelsiner.,0
11592,Drengen har halvfjerds mønter.,0
11593,Han kunne spise tohundrede og enogtyve fire appelsiner.,1
11594,Der er tohundrede og tre ringe.,0
11595,Det koster seksogfyrre seksoghalvfems dollars.,1
11596,Det koster firehundrede og treds otte dollars.,1
11597,Der var tohundrede og treogfirs katte i huset.,0
11598,Legolas kastede trehundrede og seks dværge.,0
11599,Smeagol gør treogtredive syvogtyve fluer ondt.,1
11600,De tager nihundrede og tretten hobbyer til Isengard.,0
11601,Drengen har ethundrede og femoghalvfjerds mønter.,0
11602,Drengen har firehundrede og fireogtreds mønter.,0
11603,Smeagol gør sytten fluer ondt.,0
11604,Smeagol gør ethundrede og tre otte fluer ondt.,1
11605,Smeagol gør sekshundrede og tredive fluer ondt.,0
11606,Han kunne spise firehundrede og niogtyve appelsiner.,0
11607,Der var trehundrede og to katte i huset.,0
11608,Der er trehundrede og femogfyrre ringe.,0
11609,Der er ethundrede og nitten ringe.,0
11610,Legolas kastede nihundrede og tredive nitten dværge.,1
11611,Værelset var fyldt med ottehundrede og syvogtreds kartofler.,0
11612,Han kunne spise halvtreds treoghalvfjerds appelsiner.,1
11613,Legolas kastede sekshundrede og nitten dværge.,0
11614,Der er nihundrede og tretten treds bøger på biblioteket.,1
11615,De tager nihundrede og halvtreds hobbyer til Isengard.,0
11616,Legolas kastede tooghalvfems enogfirs dværge.,1
11617,Drengen har nihundrede og seksoghalvtreds mønter.,0
11618,Smeagol gør nihundrede og otte femogtyve fluer ondt.,1
11619,Han kunne spise tohundrede og enogtyve tolv appelsiner.,1
11620,Smeagol gør fjorten trehundrede og fire fluer ondt.,1
11621,Der var tyve trehundrede og otte katte i huset.,1
11622,Han kunne spise ottehundrede og niogtyve et appelsiner.,1
11623,Værelset var fyldt med ottehundrede og tre kartofler.,0
11624,Han kunne spise ethundrede og seksogtyve appelsiner.,0
11625,Værelset var fyldt med trehundrede og syvoghalvfjerds kartofler.,0
11626,Der var treogfyrre æbler på bordet.,0
11627,De tager femogfirs hobbyer til Isengard.,0
11628,Der var ethundrede og halvtreds æbler på bordet.,0
11629,Værelset var fyldt med tohundrede og seksogtyve kartofler.,0
11630,Legolas kastede trehundrede og syvogtreds dværge.,0
11631,De tager trehundrede og fem seksten hobbyer til Isengard.,1
11632,Der var to syvhundrede æbler på bordet.,1
11633,Smeagol gør ni trehundrede og nitten fluer ondt.,1
11634,Han kunne spise trehundrede og seksogtredive appelsiner.,0
11635,Smeagol gør otteoghalvfjerds fluer ondt.,0
11636,Værelset var fyldt med tohundrede og niogtyve kartofler.,0
11637,Der er syvhundrede og enoghalvfjerds ringe.,0
11638,Legolas kastede otte tohundrede og fire dværge.,1
11639,Han kunne spise trehundrede og femten atten appelsiner.,1
11640,Der var seks firehundrede og otte katte i huset.,1
11641,Der var syv syvhundrede og toogtreds æbler på bordet.,1
11642,Der var femhundrede og seksogfyrre katte i huset.,0
11643,Det koster ethundrede og treogfyrre syv dollars.,1
11644,De tager treds femhundrede og ni hobbyer til Isengard.,1
11645,Der er enogfirs ringe.,0
11646,Smeagol gør firehundrede og toogtreds fluer ondt.,0
11647,Der var fireogtredive treogfirs æbler på bordet.,1
11648,De tager otteogtyve tooghalvfjerds hobbyer til Isengard.,1
11649,Der er elleve ringe.,0
11650,Han kunne spise firehundrede og tooghalvfems appelsiner.,0
11651,Det koster trehundrede og toogfyrre dollars.,0
11652,Der var syvhundrede og fjorten æbler på bordet.,0
11653,Drengen har nihundrede og elleve ni mønter.,1
11654,Værelset var fyldt med syvogtyve otteogfyrre kartofler.,1
11655,Der var femoghalvfems tooghalvtreds æbler på bordet.,1
11656,Han kunne spise femogfirs fireogtredive appelsiner.,1
11657,Der er sekshundrede og seksten to ringe.,1
11658,De tager femogfirs syvoghalvfems hobbyer til Isengard.,1
11659,Drengen har firehundrede og halvfjerds mønter.,0
11660,Der var syvhundrede og syvoghalvtreds katte i huset.,0
11661,Værelset var fyldt med ottehundrede og syvogfirs kartofler.,0
11662,Det koster syvogfirs seksogfyrre dollars.,1
11663,Der var syv ottehundrede og seks æbler på bordet.,1
11664,Værelset var fyldt med ni treogtredive kartofler.,1
11665,Der var femoghalvfjerds tredive æbler på bordet.,1
11666,Der er tolv ethundrede og fjorten bøger på biblioteket.,1
11667,Der er seksoghalvtreds ettusind ringe.,1
11668,Der er ottehundrede og tre ringe.,0
11669,De tager trehundrede og fireogtredive hobbyer til Isengard.,0
11670,Der er enoghalvfems otteoghalvfems ringe.,1
11671,Der var ti nihundrede og syvogfyrre æbler på bordet.,1
11672,Der er trehundrede og syvoghalvtreds bøger på biblioteket.,0
11673,Der er femhundrede og to femogtreds bøger på biblioteket.,1
11674,Han kunne spise firehundrede og nitten fem appelsiner.,1
11675,Drengen har tredive ottehundrede og ti mønter.,1
11676,Drengen har syvhundrede og syv mønter.,0
11677,Værelset var fyldt med trehundrede og ni kartofler.,0
11678,Der var ottehundrede og fem tyve æbler på bordet.,1
11679,Der er firehundrede og et bøger på biblioteket.,0
11680,Der var seksogtyve nihundrede og tre katte i huset.,1
11681,Der er tyve ethundrede og otte bøger på biblioteket.,1
11682,De tager elleve tolv hobbyer til Isengard.,1
11683,Værelset var fyldt med ethundrede og femogfirs ti kartofler.,1
11684,Der var tohundrede og seksoghalvfems katte i huset.,0
11685,Drengen har nihundrede og tooghalvfems mønter.,0
11686,Han kunne spise toogfyrre trehundrede og ti appelsiner.,1
11687,Der var toogtredive tyve katte i huset.,1
11688,De tager syvhundrede og fireogtreds hobbyer til Isengard.,0
11689,Det koster treogtreds enoghalvfjerds dollars.,1
11690,Smeagol gør seks treoghalvtreds fluer ondt.,1
11691,Det koster halvfems dollars.,0
11692,Det koster fireoghalvfems ettusind dollars.,1
11693,Smeagol gør to femhundrede og toogtreds fluer ondt.,1
11694,Det koster ethundrede og fjorten firs dollars.,1
11695,Der var sekshundrede og syvogfirs ni katte i huset.,1
11696,Der er to nihundrede og fireogfyrre bøger på biblioteket.,1
11697,Der var ottehundrede og niogtreds katte i huset.,0
11698,Smeagol gør ethundrede og enogtyve fluer ondt.,0
11699,Der er firehundrede og seksoghalvfjerds bøger på biblioteket.,0
11700,Værelset var fyldt med sekshundrede og elleve to kartofler.,1
11701,Værelset var fyldt med syvhundrede og fem otte kartofler.,1
11702,Der var firehundrede og femten to æbler på bordet.,1
11703,Der er treds ottehundrede og atten bøger på biblioteket.,1
11704,Værelset var fyldt med ottehundrede og femogtyve kartofler.,0
11705,Drengen har tohundrede og seksogfirs mønter.,0
11706,Der var toogtredive enogtredive katte i huset.,1
11707,De tager sekshundrede og tooghalvfems hobbyer til Isengard.,0
11708,Der var nihundrede og femoghalvtreds æbler på bordet.,0
11709,Det koster ottehundrede og otteoghalvfjerds dollars.,0
11710,Det koster femhundrede og tretten dollars.,0
11711,Værelset var fyldt med enoghalvfjerds kartofler.,0
11712,Legolas kastede trehundrede og tolv syv dværge.,1
11713,Legolas kastede trehundrede og tre niogtyve dværge.,1
11714,Det koster tohundrede og enogfyrre tre dollars.,1
11715,Det koster otteogfyrre nitten dollars.,1
11716,Drengen har nihundrede og to mønter.,0
11717,Drengen har femhundrede og nitten mønter.,0
11718,Legolas kastede tohundrede og enoghalvfjerds dværge.,0
11719,Der er tohundrede og fireoghalvfjerds bøger på biblioteket.,0
11720,Legolas kastede ethundrede og to niogfirs dværge.,1
11721,Smeagol gør toogfirs fireogtreds fluer ondt.,1
11722,Værelset var fyldt med ethundrede og syvogtreds kartofler.,0
11723,Han kunne spise niogfirs tretten appelsiner.,1
11724,Drengen har tohundrede og fire mønter.,0
11725,Legolas kastede enogfyrre sekshundrede og to dværge.,1
11726,Smeagol gør ethundrede og toogfirs fluer ondt.,0
11727,Der er femhundrede og syvogtyve ringe.,0
11728,Der er ethundrede og seksoghalvfjerds bøger på biblioteket.,0
11729,Der er syvhundrede og otteogfirs bøger på biblioteket.,0
11730,Det koster firehundrede og niogfirs et dollars.,1
