,sents,labels
1505,He could eat sixty one twenty seven oranges,1
1506,There were nine hundred and forty seven cats in the house,0
1507,The waiter serves seven hundred and sixty six plates of food,0
1508,The waiter serves four hundred and forty eight plates of food,0
1509,They take three hundred and seventy seven letters to the post office,0
1510,He could eat ninety four hundred and eight oranges,1
1511,There were sixty three fifty cats in the house,1
1512,The waiter serves six hundred and three twelve plates of food,1
1513,The waiter serves five hundred and ten plates of food,0
1514,The room was filled with six hundred and fifty six ten potatoes,1
1515,The room was filled with forty four eighty eight potatoes,1
1516,There were one hundred and seventy fifty apples on the table,1
1517,It costs thirty four twenty four dollars,1
1518,There are six hundred and thirty three rings,0
1519,The child threw three hundred and thirty four balls,0
1520,He could eat one hundred and twelve oranges,0
1521,The waiter serves six hundred and ten forty nine plates of food,1
1522,There are one hundred and fifty one rings,0
1523,The waiter serves one hundred and seven eight plates of food,1
1524,The boy has thirty nine four hundred coins,1
1525,The child threw seven hundred and three balls,0
1526,There are three hundred and eighty three rings,0
1527,The waiter serves sixty five forty one plates of food,1
1528,There were twenty three thirty three cats in the house,1
1529,The waiter serves one hundred and five plates of food,0
1530,The room was filled with five hundred and eleven potatoes,0
1531,There were two hundred and sixty three cats in the house,0
1532,There are five hundred and twenty books in the library,0
1533,There are eighteen books in the library,0
1534,There are one hundred and fifteen books in the library,0
1535,There were fourteen thirteen apples on the table,1
1536,There are five hundred and five rings,0
1537,There were five hundred and seventy nine cats in the house,0
1538,It costs seventy one dollars,0
1539,There are nine hundred and five five rings,1
1540,It costs twenty two hundred and twelve dollars,1
1541,There were nine hundred and twenty five cats in the house,0
1542,They take five eighteen letters to the post office,1
1543,There are eight hundred and fifty seven books in the library,0
1544,They take two hundred and six fifty six letters to the post office,1
1545,There are eighteen forty five rings,1
1546,The boy has fifty nine seventy one coins,1
1547,The room was filled with one hundred and eighteen potatoes,0
1548,He could eat sixteen eight hundred and two oranges,1
1549,They take eight two hundred and ten letters to the post office,1
1550,They take seventy two ninety three letters to the post office,1
1551,The boy has two hundred and sixty seven coins,0
1552,The child threw eight hundred and eighty two balls,0
1553,There are four hundred and three rings,0
1554,The boy has seven hundred and twenty six coins,0
1555,It costs seven hundred and eleven dollars,0
1556,There were seventy seven seventy cats in the house,1
1557,There were six hundred and six cats in the house,0
1558,They take seven hundred and thirty letters to the post office,0
1559,The room was filled with six fifty two potatoes,1
1560,The room was filled with fifty eight eighty nine potatoes,1
1561,There were six hundred and ninety two apples on the table,0
1562,The room was filled with thirty eight ten potatoes,1
1563,The room was filled with four hundred and thirty one potatoes,0
1564,There were five hundred and eighteen apples on the table,0
1565,There are four hundred and thirty eight books in the library,0
1566,There were forty one ninety seven cats in the house,1
1567,There were nine four hundred and five cats in the house,1
1568,It costs fifty eight dollars,0
1569,The room was filled with five hundred and sixty potatoes,0
1570,There are ninety two five rings,1
1571,The waiter serves eighty two six plates of food,1
1572,There are three hundred and twelve rings,0
1573,There were nine hundred and forty six cats in the house,0
1574,It costs four hundred and ninety five dollars,0
1575,The waiter serves sixty five thirty eight plates of food,1
1576,There are five hundred and thirteen rings,0
1577,He could eat four hundred and eighteen oranges,0
1578,They take six six hundred and twenty one letters to the post office,1
1579,It costs eighty one twenty five dollars,1
1580,There were four hundred and forty cats in the house,0
1581,The boy has sixty two forty three coins,1
1582,The boy has seven hundred and eighty nine coins,0
1583,There are three hundred and ten eighteen books in the library,1
1584,The child threw seven hundred and nine sixty balls,1
1585,There are nine six rings,1
1586,They take one hundred and sixteen twenty letters to the post office,1
1587,The boy has seventy eight eighteen coins,1
1588,The child threw eight hundred and seventy balls,0
1589,The child threw five four hundred and nine balls,1
1590,There are one hundred and ninety six books in the library,0
1591,The room was filled with thirty eight eighty six potatoes,1
1592,They take four hundred and fifty letters to the post office,0
1593,There were eight hundred and ninety two apples on the table,0
1594,There are six hundred thirteen books in the library,1
1595,There are nine hundred and ten rings,0
1596,He could eat sixty seven hundred and ninety oranges,1
1597,It costs fifty eight eighty three dollars,1
1598,There were nine hundred and ninety three cats in the house,0
1599,The waiter serves three hundred and fifteen plates of food,0
1600,There are seventy one twenty rings,1
1601,There were nine hundred and seventy six apples on the table,0
1602,The waiter serves eight hundred and thirty six plates of food,0
1603,They take three hundred and ninety four letters to the post office,0
1604,The child threw six hundred and sixty five balls,0
1605,The child threw five hundred sixty two balls,1
1606,There were five hundred and thirteen nine apples on the table,1
1607,They take five hundred and ninety letters to the post office,0
1608,There were one hundred and thirty three cats in the house,0
1609,There are sixty six thirteen rings,1
1610,They take twenty three eighty seven letters to the post office,1
1611,There are four hundred and forty eight books in the library,0
1612,There were four hundred and forty seventy apples on the table,1
1613,It costs eight two hundred and nineteen dollars,1
1614,The child threw eight hundred and sixty five balls,0
1615,It costs nineteen three dollars,1
1616,There were ninety six fifty eight apples on the table,1
1617,They take six hundred and seventy two letters to the post office,0
1618,The waiter serves two hundred and twenty six two plates of food,1
1619,It costs twenty six six hundred and six dollars,1
1620,There were three three hundred and five apples on the table,1
1621,The waiter serves ninety eight hundred and eight plates of food,1
1622,There are six hundred and forty six books in the library,0
1623,The waiter serves fifteen four hundred and five plates of food,1
1624,He could eat sixty eight hundred and sixty oranges,1
1625,It costs three hundred and three dollars,0
1626,The boy has thirty one hundred and eighty coins,1
1627,There were thirty two thirty three cats in the house,1
1628,It costs four hundred and twenty eight dollars,0
1629,There are seven hundred and seventy five books in the library,0
1630,There were two hundred and ninety one cats in the house,0
1631,There are twenty two seven books in the library,1
1632,There are nine hundred and forty four rings,0
1633,The boy has thirty four hundred and twelve coins,1
1634,He could eat fifty five seventy seven oranges,1
1635,The room was filled with eighty two thirty five potatoes,1
1636,He could eat two hundred and ten forty one oranges,1
1637,There are seven nine hundred and twelve books in the library,1
1638,He could eat ninety four oranges,0
1639,There are seventy six sixty nine rings,1
1640,The waiter serves four hundred and eleven plates of food,0
1641,There are eight hundred and forty three rings,0
1642,The room was filled with sixty three eighty potatoes,1
1643,There are three hundred and sixty two books in the library,0
1644,The waiter serves three hundred and eighty one plates of food,0
1645,It costs seventy two seventy nine dollars,1
1646,The boy has five hundred and sixty three coins,0
1647,There were twenty one one hundred and two apples on the table,1
1648,He could eat one hundred and one fifteen oranges,1
1649,There are ninety six ninety nine books in the library,1
1650,The room was filled with three hundred and seventy two potatoes,0
1651,There are nine hundred and eighty nine books in the library,0
1652,It costs four hundred and thirteen dollars,0
1653,There are sixty seven twenty one books in the library,1
1654,There were nine hundred and twenty five apples on the table,0
1655,They take three hundred and thirty one letters to the post office,0
1656,He could eat six hundred and eleven oranges,0
1657,They take seven hundred and forty nine letters to the post office,0
1658,They take eight hundred and seven letters to the post office,0
1659,There are eighty seven forty four rings,1
1660,The boy has one hundred and fourteen one coins,1
1661,There were eighty three fifty five apples on the table,1
1662,It costs five hundred and twenty one dollars,0
1663,There were six hundred and seventy nine cats in the house,0
1664,The room was filled with ninety one thirty five potatoes,1
1665,There are seven hundred and seventy rings,0
1666,It costs five hundred and thirty six dollars,0
1667,There were two five hundred and forty two apples on the table,1
1668,The boy has fifteen coins,0
1669,It costs thirty two seventy dollars,1
1670,There are two hundred and forty three books in the library,0
1671,There are two hundred and sixteen twelve books in the library,1
1672,It costs nine hundred and sixty one dollars,0
1673,He could eat six hundred and twenty two oranges,0
1674,There were eighty seven hundred and forty cats in the house,1
1675,It costs four seven hundred and five dollars,1
1676,The waiter serves three hundred and ninety seven plates of food,0
1677,The waiter serves sixty one fifty one plates of food,1
1678,The room was filled with six hundred and one thirty two potatoes,1
1679,There were forty sixty seven cats in the house,1
1680,The room was filled with five hundred and twenty eighty potatoes,1
1681,They take seven hundred and eighty one letters to the post office,0
1682,There were ninety nine five cats in the house,1
1683,The child threw four hundred and eighty five balls,0
1684,There are six hundred thirty eight rings,1
1685,It costs nine hundred and eighty seven dollars,0
1686,It costs thirteen eight hundred dollars,1
1687,It costs nine hundred and fifty seven dollars,0
1688,The boy has eight hundred and seventy seven coins,0
1689,He could eat five hundred and sixteen oranges,0
1690,He could eat two one hundred and ninety two oranges,1
1691,There were fifty eight ninety six apples on the table,1
1692,He could eat forty one eighty oranges,1
1693,They take three hundred and fifteen letters to the post office,0
1694,The boy has seven hundred and eighty five coins,0
1695,He could eat nine hundred and nine oranges,0
1696,There are four hundred and ninety books in the library,0
1697,There were ten seven hundred and seventy cats in the house,1
1698,The boy has two hundred and fifty ten coins,1
1699,There were one hundred and fourteen cats in the house,0
1700,The room was filled with four hundred and twenty seven potatoes,0
1701,The room was filled with five hundred and sixty five potatoes,1
1702,There are three sixty three books in the library,1
1703,There are three hundred and eighteen books in the library,0
1704,The waiter serves two hundred and ten plates of food,0
1705,There are eight hundred and sixty three rings,0
1706,They take five hundred and three letters to the post office,0
1707,The child threw eighty one hundred and six balls,1
1708,There are sixty seven rings,0
1709,The waiter serves thirty ninety plates of food,1
1710,The waiter serves three hundred and thirty plates of food,0
1711,He could eat nine hundred and ninety two oranges,0
1712,The boy has two hundred and twenty coins,0
1713,There were two hundred and fifty one apples on the table,0
1714,They take thirteen seventy six letters to the post office,1
1715,He could eat seventy nine hundred and fifty oranges,1
1716,There are nine hundred and three rings,0
1717,The waiter serves one hundred and ten thirty six plates of food,1
1718,The room was filled with nine hundred and sixty nine potatoes,0
1719,There are eight hundred and twelve rings,0
1720,There are six hundred and thirty five rings,0
1721,He could eat twenty seven oranges,0
1722,They take five hundred and thirteen four letters to the post office,1
1723,The child threw two hundred and eighty one balls,0
1724,The child threw eighty two eighteen balls,1
1725,There are three hundred and sixty fifty books in the library,1
1726,The child threw fifteen seventy three balls,1
1727,There were two hundred and ten sixteen cats in the house,1
1728,It costs two hundred and eighteen dollars,0
1729,The room was filled with one hundred and forty three potatoes,0
1730,They take fifty two nine hundred and one letters to the post office,1
1731,The waiter serves fifteen three plates of food,1
1732,There were seven hundred and ninety four cats in the house,0
1733,The waiter serves five hundred and thirty nine plates of food,0
1734,The waiter serves five hundred and fifty three plates of food,0
1735,There are nine hundred and sixty eight books in the library,0
1736,He could eat four hundred six hundred oranges,1
1737,The boy has seventy eight forty four coins,1
1738,The room was filled with four hundred and ninety three potatoes,0
1739,It costs five hundred and seventy one dollars,0
1740,There are seven hundred and forty six books in the library,1
1741,There were six hundred and eighty five cats in the house,0
1742,There are sixty nine ninety seven books in the library,1
1743,There were one hundred and ninety two cats in the house,0
1744,They take six seven letters to the post office,1
1745,There were forty nine cats in the house,0
1746,They take eight hundred and fifty two letters to the post office,0
1747,He could eat seven hundred and thirty four oranges,0
1748,There are four two hundred and eighty books in the library,1
1749,There were eight hundred and nine cats in the house,0
1750,He could eat fifty two hundred and two oranges,1
1751,There were ten three hundred and forty cats in the house,1
1752,There were six hundred and ninety six cats in the house,0
1753,He could eat nine hundred and nineteen oranges,0
1754,The room was filled with one hundred and fifteen potatoes,0
1755,There were nine hundred and twenty three cats in the house,0
1756,The child threw fifty eight thirteen balls,1
1757,There are ninety seven ninety four rings,1
1758,They take three hundred and ten fifty letters to the post office,1
1759,The room was filled with six potatoes,0
1760,There were six hundred and thirty four apples on the table,0
1761,The waiter serves three hundred and twelve one plates of food,1
1762,There were two hundred and ninety one cats in the house,0
1763,They take thirty seven nine hundred letters to the post office,1
1764,The room was filled with seven hundred and sixty one potatoes,0
1765,There were seven hundred and seven four apples on the table,1
1766,There were five hundred and fifty eight cats in the house,0
1767,There are seventy five forty five books in the library,1
1768,There are one hundred and twenty two books in the library,0
1769,They take forty twenty one letters to the post office,1
1770,The boy has forty eight seventy six coins,1
1771,There were three one hundred and nine apples on the table,1
1772,The waiter serves nine hundred and seventy five plates of food,0
1773,There are three hundred and fifteen rings,0
1774,There are four hundred and twenty three rings,0
1775,There were thirty two forty four apples on the table,1
1776,There are one hundred and one eighty one rings,1
1777,There are nine hundred and sixty one two rings,1
1778,It costs seven hundred and ninety seven dollars,0
1779,He could eat five hundred and forty six oranges,0
1780,There are nine hundred and twenty books in the library,0
1781,The waiter serves four hundred and six plates of food,0
1782,The boy has seventy eight forty one coins,1
1783,It costs nine hundred and thirty nine dollars,0
1784,The waiter serves six hundred and sixty six plates of food,0
1785,They take forty six fifty six letters to the post office,1
1786,There are fifty three three rings,1
1787,It costs forty dollars,0
1788,The child threw six hundred and five balls,0
1789,There are two hundred and fifty four rings,0
1790,There were six hundred and twenty one cats in the house,0
1791,It costs twenty nine seventy four dollars,1
1792,There were three hundred and forty apples on the table,0
1793,There are eight hundred and eighty nine books in the library,0
1794,The room was filled with eighteen eighty nine potatoes,1
1795,They take five hundred and nine letters to the post office,0
1796,There were five hundred and three cats in the house,0
1797,The child threw eighty eight ninety two balls,1
1798,The waiter serves thirty nine ninety five plates of food,1
1799,He could eat six hundred and eighty six oranges,0
1800,It costs forty five hundred and eleven dollars,1
1801,They take six hundred and forty two letters to the post office,0
1802,The room was filled with seven sixty three potatoes,1
1803,He could eat twelve twenty eight oranges,1
1804,The room was filled with nine hundred and seventy one potatoes,0
1805,There were eighty three hundred and seven cats in the house,1
1806,It costs nine hundred and thirty one dollars,0
1807,The child threw fifty six hundred and two balls,1
1808,The child threw nineteen sixty five balls,1
1809,It costs three hundred and fifty three dollars,0
1810,There are two seven hundred and seven rings,1
1811,The child threw six hundred and nineteen balls,0
1812,He could eat ten nine hundred and nineteen oranges,1
1813,There are ninety eight hundred and sixty books in the library,1
1814,The boy has forty coins,0
1815,There were six hundred and seventy eight apples on the table,0
1816,It costs two hundred and ten sixty five dollars,1
1817,He could eat nine hundred and eighty three oranges,1
1818,They take six hundred and forty five letters to the post office,0
1819,They take nine hundred and ninety eight letters to the post office,0
1820,He could eat sixty seven seventy six oranges,1
1821,There were six nine apples on the table,1
1822,The child threw one hundred and eleven sixteen balls,1
1823,There were seven hundred and eight forty apples on the table,1
1824,The room was filled with forty three ninety nine potatoes,1
1825,The waiter serves eight hundred and ninety seven plates of food,0
1826,He could eat nine hundred and twelve ten oranges,1
1827,There are four hundred and one two books in the library,1
1828,There were one hundred and eleven sixty apples on the table,1
1829,The waiter serves five hundred and sixty eight plates of food,0
1830,There are seventy five hundred and fifty rings,1
1831,There are three hundred and thirty four books in the library,0
1832,There are nine hundred and fifty forty rings,1
1833,It costs six two hundred and twenty one dollars,1
1834,There are eight hundred and forty four books in the library,0
1835,They take fifty eight letters to the post office,0
1836,It costs five hundred and two dollars,0
1837,There are sixty four sixty four rings,1
1838,It costs seventy eight forty three dollars,1
1839,The room was filled with six five hundred and forty potatoes,1
1840,The boy has five hundred coins,0
1841,There were three hundred and ninety seven apples on the table,0
1842,The room was filled with nine hundred and fourteen potatoes,0
1843,There are thirty eight books in the library,0
1844,There are four hundred and ten rings,0
1845,There were eight hundred and twenty two apples on the table,0
1846,The child threw fifty seventy five balls,1
1847,The waiter serves four three hundred and six plates of food,1
1848,There are five hundred and eighty nine books in the library,0
1849,There were nine hundred and eighty seven apples on the table,0
1850,They take seventy seven sixty four letters to the post office,1
1851,It costs six hundred and seven dollars,0
1852,The child threw nine hundred and sixteen balls,0
1853,It costs three hundred and ten seven dollars,1
1854,The waiter serves seventy one plates of food,0
1855,There were nine hundred and eight apples on the table,0
1856,He could eat fifty twenty four oranges,1
1857,The room was filled with five hundred and eighty three potatoes,0
1858,The waiter serves seventy seven hundred and five plates of food,1
1859,The child threw nine hundred and ninety two balls,0
1860,The waiter serves eight hundred and sixty four plates of food,0
1861,There were seven hundred and twenty two cats in the house,0
1862,They take one thousand forty one letters to the post office,1
1863,There were three hundred and ten twenty apples on the table,1
1864,There were nine hundred and one ten cats in the house,1
1865,The room was filled with two hundred and sixty two one potatoes,1
1866,It costs fifty ninety nine dollars,1
1867,The boy has three hundred and seventy seven coins,0
1868,The child threw one hundred and ninety five balls,0
1869,He could eat seven hundred and fifty one oranges,0
1870,The waiter serves seven hundred and twenty five plates of food,0
1871,The waiter serves three seven plates of food,1
1872,The waiter serves nine twenty plates of food,1
1873,He could eat forty four ninety one oranges,1
1874,The child threw two hundred and fifty five balls,0
1875,The room was filled with nine hundred and forty three potatoes,1
1876,He could eat three hundred and forty one oranges,0
1877,There are eight hundred and thirty nine rings,0
1878,The room was filled with six hundred and fifty eight potatoes,0
1879,There are twelve twelve rings,1
1880,It costs twenty dollars,0
1881,It costs eight hundred and seventy one dollars,0
1882,There were three hundred and seventy six cats in the house,0
1883,It costs twenty two dollars,0
1884,It costs sixty five hundred and eleven dollars,1
1885,They take seventy seventy six letters to the post office,1
1886,The boy has seven hundred and five twelve coins,1
1887,The room was filled with three hundred and twenty four potatoes,0
1888,The child threw sixty three fifteen balls,1
1889,There were two hundred and seventy cats in the house,0
1890,It costs eight hundred and ninety seven dollars,0
1891,They take eight hundred and forty five letters to the post office,0
1892,There were eleven one hundred and two cats in the house,1
1893,There were ninety two fifty eight cats in the house,1
1894,The boy has eight hundred and eleven ten coins,1
1895,The boy has five hundred and eighty seven coins,0
1896,There are fifty nine twenty six rings,1
1897,There were five hundred and forty one one apples on the table,1
1898,It costs six hundred and thirty five dollars,0
1899,He could eat eighty nine oranges,0
1900,There are seven hundred and eleven ten books in the library,1
1901,There were eleven eight hundred and ten cats in the house,1
1902,The child threw four hundred and twelve balls,0
1903,It costs three hundred and one eighty dollars,1
1904,There are four hundred and five rings,0
1905,They take forty four sixty five letters to the post office,1
1906,He could eat three hundred and twenty three oranges,0
1907,The child threw ninety eight fifty six balls,1
1908,The boy has fifty one thousand coins,1
1909,The room was filled with ninety thirty six potatoes,1
1910,He could eat seven hundred and fifty two oranges,0
1911,The room was filled with twenty nine potatoes,0
1912,The waiter serves fifty seven forty plates of food,1
1913,They take one hundred and sixty one letters to the post office,0
1914,There were eighty three thirty five apples on the table,1
1915,They take five hundred and two twelve letters to the post office,1
1916,The room was filled with thirteen six potatoes,1
1917,There were six hundred and eighteen cats in the house,0
1918,There are twenty four seventy three books in the library,1
1919,The waiter serves five hundred and five ninety plates of food,1
1920,There are one hundred eighty nine books in the library,1
1921,There were five hundred and nine six cats in the house,1
1922,The room was filled with twenty seven forty eight potatoes,1
1923,There were nine hundred and ninety four cats in the house,1
1924,They take five hundred fourteen letters to the post office,1
1925,The boy has three hundred and fifty five coins,0
1926,There are eight hundred and eighty six rings,0
1927,There are four hundred and twenty five books in the library,0
1928,The child threw forty nine hundred and thirty balls,1
1929,The child threw fifty four six hundred and six balls,1
1930,It costs three forty four dollars,1
1931,The boy has three hundred and thirty one coins,0
1932,He could eat ninety one hundred and forty oranges,1
1933,They take five hundred and twenty five letters to the post office,0
1934,They take thirty seven sixty two letters to the post office,1
1935,The waiter serves four hundred and two plates of food,0
1936,They take ninety seven eighty letters to the post office,1
1937,The child threw twenty seven seventy eight balls,1
1938,There are one hundred and forty seven rings,0
1939,He could eat sixty nine fifty two oranges,1
1940,He could eat eight forty five oranges,1
1941,The child threw six hundred and ten balls,0
1942,The boy has five hundred and thirty five coins,0
1943,There were eighty one cats in the house,0
1944,There are sixty four hundred and four rings,1
1945,There are six hundred and forty eight rings,0
1946,The child threw two hundred and forty eight balls,0
1947,There were eighty five hundred and eighty cats in the house,1
1948,The child threw seven two hundred and one balls,1
1949,There are five hundred and forty four rings,0
1950,There were six hundred and fifty eight apples on the table,0
1951,There are eight hundred and forty three rings,0
1952,They take three hundred and thirty five letters to the post office,0
1953,They take four hundred and fifty three letters to the post office,0
1954,There are fifty six two hundred rings,1
1955,The boy has two hundred and sixty coins,0
1956,There are five hundred and thirty books in the library,0
1957,There are five hundred and ten books in the library,0
1958,They take two hundred and sixty three letters to the post office,0
1959,The boy has seven seven hundred and sixty coins,1
1960,There are nine hundred and forty eight books in the library,0
1961,There were nine hundred and eighty nine apples on the table,0
1962,The room was filled with seventy four twenty five potatoes,1
1963,The room was filled with three hundred and one potatoes,0
1964,There are one hundred and eighty nine books in the library,0
1965,The waiter serves eight hundred and thirty plates of food,0
1966,The room was filled with two hundred and nineteen potatoes,0
1967,The boy has seven hundred and sixty coins,0
1968,They take eight hundred and nineteen letters to the post office,0
1969,There were eight hundred and sixty eight apples on the table,1
1970,It costs sixty five forty dollars,1
1971,It costs eight hundred and nineteen dollars,0
1972,There are forty five ninety eight rings,1
1973,The child threw sixteen one hundred and sixty balls,1
1974,The room was filled with eight hundred and fifty five potatoes,0
1975,The room was filled with seven hundred and fifty one potatoes,0
1976,The child threw three hundred and fifty five balls,0
1977,The waiter serves seven hundred and nine fifteen plates of food,1
1978,There were one hundred and twenty eight apples on the table,0
1979,The child threw three hundred and eighty balls,0
1980,The room was filled with seventy two hundred and twenty potatoes,1
1981,There were thirty six cats in the house,0
1982,The child threw one hundred and one sixty one balls,1
1983,The boy has seventy two ten coins,1
1984,He could eat four three hundred and seven oranges,1
1985,The boy has three hundred and sixty eight coins,0
1986,They take nine hundred and twenty four letters to the post office,1
1987,There were thirty nine fifty five cats in the house,1
1988,The boy has five hundred and seventy five coins,0
1989,There are three hundred and seventy three books in the library,0
1990,He could eat six hundred and thirteen oranges,0
1991,There are one hundred and sixty five one books in the library,1
1992,He could eat thirty five hundred and one oranges,1
1993,They take six hundred and fifty three letters to the post office,0
1994,The room was filled with four hundred and six fifty two potatoes,1
1995,The room was filled with two hundred and two eighty potatoes,1
1996,They take seven hundred and fifty five letters to the post office,0
1997,There are six hundred and eight five rings,1
1998,The room was filled with two hundred and seventy two potatoes,0
1999,They take nine hundred and twenty four letters to the post office,0
2000,There were fifty seven hundred and forty cats in the house,1
2001,The room was filled with one hundred and eighty five potatoes,1
2002,It costs ten sixty one dollars,1
2003,The room was filled with eight hundred and fifty four potatoes,0
2004,He could eat eight hundred and seventy nine oranges,0
2005,The waiter serves fifty six thirty six plates of food,1
2006,The waiter serves twenty six plates of food,0
2007,The child threw two hundred and ninety three balls,0
2008,The boy has four coins,0
2009,There are three hundred and twenty four books in the library,0
2010,The child threw two hundred and fifty balls,0
2011,It costs twenty one seventy three dollars,1
2012,There are six hundred and seventy one books in the library,0
2013,There are three five hundred and five rings,1
2014,The waiter serves nine hundred and twenty eight plates of food,0
2015,The boy has three hundred and eighteen coins,0
2016,There are five hundred and six thirteen rings,1
2017,There are forty four twenty three rings,1
2018,There were five hundred and one fifty six cats in the house,1
2019,The waiter serves one hundred and fifteen two plates of food,1
2020,They take eight hundred and nine two letters to the post office,1
2021,It costs seven three hundred and four dollars,1
2022,The boy has seven hundred and twenty three coins,0
2023,There are seven hundred and two thirty books in the library,1
2024,The room was filled with ninety one potatoes,0
2025,The child threw two hundred and twenty six balls,0
2026,There were thirty six seventy five cats in the house,1
2027,The child threw one hundred and sixty two balls,0
2028,There were five hundred and fifty eight cats in the house,0
2029,The boy has fifty ninety two coins,1
2030,He could eat two nine hundred and forty one oranges,1
2031,They take fifty three ninety two letters to the post office,1
2032,There are one hundred and ninety two books in the library,1
2033,The waiter serves three hundred and thirty eight plates of food,0
2034,They take three hundred and ninety six letters to the post office,0
2035,There are seventy five books in the library,0
2036,The waiter serves six hundred and sixty nine plates of food,0
2037,It costs six hundred and ninety five dollars,0
2038,There were seven hundred and eighty sixty cats in the house,1
2039,It costs seven hundred and fifty dollars,0
2040,The boy has five hundred and nine coins,0
2041,The room was filled with two hundred and seventy seven potatoes,0
2042,There are three hundred and twenty seven rings,0
2043,The boy has eighty three eleven coins,1
2044,There were one hundred and ninety one apples on the table,0
2045,They take five hundred and seventy three letters to the post office,0
2046,They take six two hundred letters to the post office,1
2047,He could eat one hundred and seventy nine oranges,0
2048,The boy has eight thirty nine coins,1
2049,They take ninety nine fifty five letters to the post office,1
2050,The waiter serves thirty five sixty four plates of food,1
2051,He could eat fifty nine one hundred and six oranges,1
2052,There are three hundred and thirty seven books in the library,0
2053,There were seven hundred and eighteen apples on the table,0
2054,The boy has nine hundred and seventy two coins,0
2055,There are eighty three sixteen rings,1
2056,The room was filled with fifty four hundred and two potatoes,1
2057,He could eat four hundred and ninety oranges,0
2058,The boy has eight hundred and sixty four coins,0
2059,The child threw ninety three nine balls,1
2060,He could eat sixty five twenty two oranges,1
2061,They take six hundred and seventy three letters to the post office,0
2062,There were five hundred and thirteen apples on the table,0
2063,There were three hundred and ninety three cats in the house,0
2064,There are four hundred and thirty six rings,1
2065,It costs two hundred and seven seventy dollars,1
2066,There are thirty two seventy one books in the library,1
2067,There are five hundred and four eight rings,1
2068,He could eat six hundred and eight oranges,0
2069,The waiter serves nine hundred and twenty six plates of food,0
2070,There were twelve six hundred and six cats in the house,1
2071,The child threw nine hundred and ten ten balls,1
2072,The boy has seven hundred and sixteen nine coins,1
2073,The child threw five hundred and ninety balls,0
2074,It costs fifty two dollars,0
2075,There were forty seven thirty seven apples on the table,1
2076,There are two hundred and forty one books in the library,0
2077,It costs two one hundred and fifteen dollars,1
2078,There are seventy two hundred and sixty books in the library,1
2079,He could eat seven hundred and twenty seven oranges,0
2080,They take fifty six ninety two letters to the post office,1
2081,It costs six hundred and two fifty nine dollars,1
2082,He could eat seven hundred and ninety oranges,0
2083,They take six hundred and eighteen three letters to the post office,1
2084,They take eight hundred and twelve letters to the post office,0
2085,The child threw four hundred and eighty eight balls,0
2086,There are sixty five sixty nine books in the library,1
2087,The child threw five hundred and eighty two balls,0
2088,The boy has one hundred and eighteen coins,0
2089,There are one hundred and fifty four books in the library,0
2090,There were four ninety nine apples on the table,1
2091,The boy has sixteen six hundred and two coins,1
2092,There were one thousand twenty eight cats in the house,1
2093,There are four six hundred and seventy rings,1
2094,The waiter serves eight plates of food,0
2095,They take nine hundred and twenty three letters to the post office,0
2096,The room was filled with eighty thirty nine potatoes,1
2097,There were eighty ninety cats in the house,1
2098,There are four hundred and ninety eight rings,0
2099,The boy has nine hundred and ninety four coins,0
2100,The boy has five hundred and one seventy coins,1
2101,There are one hundred and eighty eight books in the library,0
2102,He could eat one hundred and thirty four oranges,0
2103,The child threw seven hundred balls,0
2104,There were five five hundred and one apples on the table,1
2105,There were one hundred and sixty three apples on the table,0
2106,There are four hundred and four books in the library,0
2107,It costs forty three dollars,0
2108,There were five hundred and fifty two cats in the house,0
2109,The child threw seven hundred and eight balls,0
2110,The waiter serves nine hundred and six sixty plates of food,1
2111,There are four hundred and seventy seven books in the library,0
2112,They take thirteen four hundred and ten letters to the post office,1
2113,They take one hundred and ninety one letters to the post office,0
2114,The waiter serves one hundred and twenty one plates of food,0
2115,There are four hundred and fifty books in the library,0
2116,They take eight hundred and eighty eight letters to the post office,0
2117,The boy has eighty five sixty six coins,1
2118,The child threw six hundred and thirty five balls,0
2119,It costs six hundred and fifty seven dollars,0
2120,There are sixty nine ninety five books in the library,1
2121,The room was filled with eight hundred and sixty ninety potatoes,1
2122,The room was filled with seven six hundred and forty potatoes,1
2123,There were nine hundred and seventy two cats in the house,0
2124,There are three hundred and nineteen one rings,1
2125,There are eight hundred and one rings,0
2126,It costs eight hundred and fifty seven dollars,0
2127,He could eat four hundred and fifty three oranges,0
2128,There were one hundred and thirty eight cats in the house,0
2129,It costs nine hundred and ten forty one dollars,1
2130,The boy has two hundred and sixty five coins,0
2131,There were seven hundred and sixty nine cats in the house,0
2132,It costs seven hundred and eighty five dollars,0
2133,They take four hundred and eighty three letters to the post office,0
2134,The waiter serves one hundred and one eighty six plates of food,1
2135,It costs forty nine sixty seven dollars,1
2136,There were fifty one twenty two apples on the table,1
2137,It costs two hundred and fifteen dollars,0
2138,The boy has two hundred and sixty seven coins,0
2139,It costs six hundred and eighty eight dollars,0
2140,The child threw six hundred six balls,1
2141,It costs thirty nine forty five dollars,1
2142,The waiter serves four hundred and eighty four plates of food,0
2143,The waiter serves one hundred and seventy one plates of food,0
2144,They take nine hundred and thirty letters to the post office,0
2145,The room was filled with eighty one seven potatoes,1
2146,There were seventy seventy five cats in the house,1
2147,The boy has fifty five coins,0
2148,It costs seven hundred and twenty one dollars,0
2149,The room was filled with eight hundred and fifty four potatoes,0
