,sents,labels
9552,Il y a vingt cinq deux cent onze anneaux.,1
9553,Ils emmènent trois cent vingt neuf hobbits à Isengard.,0
9554,Ils emmènent six cent trente sept hobbits à Isengard.,0
9555,Il y a quatre cent dix cent dix livres dans la bibliothèque.,1
9556,Le garçon a six cent trente trois six pièces.,1
9557,Legolas a jeté cinquante cinq cent onze nains.,1
9558,Smeagol blesse cinq cent cinquante sept mouches.,0
9559,Legolas a jeté quatre cent vingt et un nains.,0
9560,La pièce était remplie de trois cent trente six pommes de terre.,0
9561,Il y avait cent trente deux douze pommes sur la table.,1
9562,Il y a huit cent sept cent six livres dans la bibliothèque.,1
9563,Il pouvait manger six cent quatre oranges.,0
9564,Il pouvait manger sept cent vingt cinq deux oranges.,1
9565,Il y avait six cent vingt pommes sur la table.,0
9566,Smeagol blesse deux cent seize neuf mouches.,1
9567,Le garçon a neuf cent quatre vingt quinze pièces.,0
9568,Ils emmènent huit cent quatre vingt treize hobbits à Isengard.,0
9569,Il y avait cent un sept cent six pommes sur la table.,1
9570,Le garçon a trois cents quarante sept pièces.,1
9571,Il y a trois cent cinquante sept livres dans la bibliothèque.,0
9572,Ils emmènent quatre cent vingt huit hobbits à Isengard.,0
9573,Cela coûte trois cent quatre vingt onze dollars.,0
9574,Il y a quatorze trente huit anneaux.,1
9575,Le garçon a cent vingt huit pièces.,0
9576,Smeagol blesse seize sept cent quinze mouches.,1
9577,Il pouvait manger huit cent trois oranges.,0
9578,Il y avait vingt cinq soixante cinq chats dans la maison.,1
9579,Legolas a jeté cent cent quatre vingts nains.,1
9580,Il y avait neuf cent quatre vingts chats dans la maison.,0
9581,Il y avait cent vingt cinq cent dix pommes sur la table.,1
9582,Il y a trois quarante livres dans la bibliothèque.,1
9583,Il y a huit cent quatre vingt quatre livres dans la bibliothèque.,0
9584,Smeagol blesse huit cent trois mouches.,0
9585,Il y a cent cinq cent dix sept livres dans la bibliothèque.,1
9586,Smeagol blesse deux cent quatre vingt huit mouches.,0
9587,Il y avait trois cent quatre vingt dix pommes sur la table.,0
9588,Cela coûte cent onze deux cent seize dollars.,1
9589,Il pouvait manger sept cent un oranges.,0
9590,Il y avait six neuf cent quatre chats dans la maison.,1
9591,La pièce était remplie de quatre vingt huit quatre pommes de terre.,1
9592,Cela coûte deux cent cinquante six dollars.,0
9593,Il pouvait manger treize neuf cent dix neuf oranges.,1
9594,Il y avait six cent quatre vingt six chats dans la maison.,0
9595,Ils emmènent sept cent soixante quinze hobbits à Isengard.,0
9596,Il y a quatre cent quatre vingt six anneaux.,0
9597,Il pouvait manger cinq cent soixante six oranges.,1
9598,Cela coûte sept cent trente quatre dollars.,0
9599,Il y a huit cent trois livres dans la bibliothèque.,0
9600,Cela coûte cent huit vingt six dollars.,1
9601,Legolas a jeté trente cinq cent treize nains.,1
9602,Legolas a jeté quarante neuf nains.,1
9603,Il pouvait manger quatorze six cents oranges.,1
9604,Smeagol blesse cinq cent neuf cent douze mouches.,1
9605,La pièce était remplie de huit cent quatre vingt cinq pommes de terre.,0
9606,Il y avait vingt six huit cent vingt pommes sur la table.,1
9607,Il y a sept cent soixante quinze anneaux.,0
9608,Legolas a jeté cent un nains.,0
9609,Il y avait dix neuf deux cent onze pommes sur la table.,1
9610,Il y avait cinq cent quatorze pommes sur la table.,0
9611,Il y a huit cent soixante et un livres dans la bibliothèque.,0
9612,Il y avait soixante dix neuf pommes sur la table.,0
9613,Il pouvait manger quarante deux sept oranges.,1
9614,Il y a dix sept soixante neuf anneaux.,1
9615,Il y avait deux cent quatre vingt quatorze chats dans la maison.,0
9616,Ils emmènent deux cent vingt huit hobbits à Isengard.,0
9617,Il pouvait manger cent soixante douze trois oranges.,1
9618,Ils emmènent dix sept hobbits à Isengard.,0
9619,Il y avait deux cent quarante neuf pommes sur la table.,0
9620,Il y a six cent cinquante cinq anneaux.,0
9621,Il y a six cent trente douze anneaux.,1
9622,Cela coûte trente cinquante huit dollars.,1
9623,Le garçon a cinq cent soixante six pièces.,0
9624,Cela coûte sept cent soixante deux dollars.,0
9625,Il y a sept cent cinquante et un livres dans la bibliothèque.,0
9626,Legolas a jeté six sept cent vingt deux nains.,1
9627,Legolas a jeté trois cent vingt quatre nains.,0
9628,La pièce était remplie de cent quatre vingt quatre pommes de terre.,0
9629,La pièce était remplie de cent vingt huit treize pommes de terre.,1
9630,Il pouvait manger mille oranges.,0
9631,Il y avait cent treize six cent six chats dans la maison.,1
9632,Il pouvait manger quatre cent un cent sept oranges.,1
9633,Ils emmènent douze six cent trente six hobbits à Isengard.,1
9634,Il y avait six cent quatre vingt cinq pommes sur la table.,0
9635,Il y avait neuf cent soixante huit chats dans la maison.,0
9636,Il pouvait manger onze six cent six oranges.,1
9637,Smeagol blesse six huit cent trente neuf mouches.,1
9638,Legolas a jeté soixante nains.,0
9639,Il y a cinq cent quatre vingt dix huit livres dans la bibliothèque.,0
9640,Il y a trois cent vingt quatre anneaux.,0
9641,Il y avait trois cent treize cinq chats dans la maison.,1
9642,La pièce était remplie de soixante cent quatre pommes de terre.,1
9643,Il y a vingt cinq cent trois livres dans la bibliothèque.,1
9644,Il y avait quatre cent vingt trois chats dans la maison.,0
9645,Il y avait quatre cent soixante dix huit chats dans la maison.,0
9646,Ils emmènent vingt trois vingt huit hobbits à Isengard.,1
9647,Il y avait cent neuf six cent sept pommes sur la table.,1
9648,Cela coûte six cent trente six dollars.,0
9649,Smeagol blesse sept cent vingt cinq mouches.,0
9650,Legolas a jeté treize trente et un nains.,1
9651,Il pouvait manger neuf six cent cinq oranges.,1
9652,Le garçon a quarante cinq pièces.,0
9653,Cela coûte cent onze six cent treize dollars.,1
9654,Ils emmènent sept cent douze trois hobbits à Isengard.,1
9655,Il y a huit cent quatre vingt dix sept anneaux.,0
9656,Cela coûte cinq dix huit dollars.,1
9657,Il y avait six cent soixante quinze pommes sur la table.,0
9658,Il y avait deux cent trois quinze pommes sur la table.,1
9659,Cela coûte deux cent soixante dollars.,0
9660,Il y avait trois cent sept quarante chats dans la maison.,1
9661,Il pouvait manger sept cent soixante et un oranges.,0
9662,Legolas a jeté huit cent vingt huit onze nains.,1
9663,Il y avait quatre vingt quatre pommes sur la table.,0
9664,Cela coûte cinquante dollars.,0
9665,Cela coûte deux cent quatre vingt treize dollars.,0
9666,Ils emmènent sept cent sept vingt deux hobbits à Isengard.,1
9667,Il y a cent six quarante trois livres dans la bibliothèque.,1
9668,Il y a dix sept anneaux.,0
9669,Smeagol blesse quatre vingt quatorze dix mouches.,1
9670,Ils emmènent quatre cent dix huit hobbits à Isengard.,0
9671,Il y a trois cent soixante deux anneaux.,0
9672,Smeagol blesse trois cent quarante sept mouches.,0
9673,Il y avait cinq cent quatre trente pommes sur la table.,1
9674,Il pouvait manger six cent quatre vingt quatre oranges.,0
9675,Il y avait six cent deux pommes sur la table.,0
9676,Cela coûte neuf cent cinquante cinq dollars.,0
9677,Le garçon a sept cent soixante dix neuf pièces.,0
9678,Smeagol blesse dix huit soixante quinze mouches.,1
9679,Le garçon a cent vingt sept pièces.,0
9680,Il y avait neuf cent quarante trois chats dans la maison.,0
9681,La pièce était remplie de cent soixante dix sept pommes de terre.,0
9682,Il y avait huit cent treize trois pommes sur la table.,1
9683,Il y a cinq trois cent dix huit anneaux.,1
9684,Il y a quatre quatre cent quatre livres dans la bibliothèque.,1
9685,Smeagol blesse huit cent quatre vingt sept mouches.,0
9686,Il y a seize neuf cent quinze livres dans la bibliothèque.,1
9687,Il pouvait manger cinq cent vingt huit oranges.,0
9688,Il y a cent vingt cinquante deux anneaux.,1
9689,Smeagol blesse cent quatorze cent cinq mouches.,1
9690,Il y a trois vingt trois livres dans la bibliothèque.,1
9691,Il y avait cinquante six soixante chats dans la maison.,1
9692,Il y a huit cent soixante quinze livres dans la bibliothèque.,0
9693,Il y avait neuf cent soixante deux pommes sur la table.,1
9694,La pièce était remplie de trois cent quatre vingt neuf pommes de terre.,0
9695,Il y a cinq cent huit soixante livres dans la bibliothèque.,1
9696,La pièce était remplie de trois cents six cent dix pommes de terre.,1
9697,La pièce était remplie de six cents cinq cent vingt pommes de terre.,1
9698,Cela coûte deux cent neuf vingt sept dollars.,1
9699,Ils emmènent trente neuf hobbits à Isengard.,0
9700,Il pouvait manger cent quarante et un oranges.,0
9701,Il y avait quatre cent onze cent un chats dans la maison.,1
9702,Smeagol blesse huit cent trente trois mouches.,0
9703,Il y a cent soixante dix huit anneaux.,0
9704,Il y avait six cent un pommes sur la table.,0
9705,Cela coûte six cents sept cent onze dollars.,1
9706,Le garçon a quatre vingt seize neuf pièces.,1
9707,Il y avait trois cent quinze deux pommes sur la table.,1
9708,La pièce était remplie de quatre cent quatre vingt un pommes de terre.,0
9709,Le garçon a trois cent deux six pièces.,1
9710,Il y a six cent quatre vingt neuf anneaux.,0
9711,La pièce était remplie de cent vingt sept six cents pommes de terre.,1
9712,Legolas a jeté deux cent deux nains.,0
9713,Il y a huit cent soixante deux anneaux.,0
9714,Il pouvait manger cinq cent vingt huit oranges.,0
9715,Cela coûte sept trente deux dollars.,1
9716,Cela coûte huit cent soixante seize dollars.,0
9717,Smeagol blesse cent onze trois cent onze mouches.,1
9718,Cela coûte deux huit cent trois dollars.,1
9719,Il pouvait manger trois cent cinquante huit oranges.,0
9720,Legolas a jeté huit cent vingt cinq nains.,0
9721,Smeagol blesse cinq cent sept cinq mouches.,1
9722,Smeagol blesse huit cent vingt neuf mouches.,0
9723,La pièce était remplie de sept sept cent vingt neuf pommes de terre.,1
9724,Il pouvait manger sept cent quatre oranges.,0
9725,Il y a trente et un cinq cents livres dans la bibliothèque.,1
9726,Ils emmènent quatre cent dix hobbits à Isengard.,0
9727,La pièce était remplie de cent huit vingt pommes de terre.,1
9728,Il y avait trois cent quatre vingt seize chats dans la maison.,0
9729,Le garçon a sept cent soixante trois pièces.,0
9730,Le garçon a cinq cent quatre vingt quinze pièces.,0
9731,Il y a huit cent cinquante six anneaux.,0
9732,Ils emmènent huit cent quarante hobbits à Isengard.,0
9733,Il y a neuf cent cinquante et un anneaux.,0
9734,Legolas a jeté quarante neuf douze nains.,1
9735,Il y a six cent onze livres dans la bibliothèque.,0
9736,Il y a huit cent quatre vingt dix neuf anneaux.,0
9737,Cela coûte quarante cinq vingt six dollars.,1
9738,Il y a sept cent soixante quinze anneaux.,0
9739,Ils emmènent deux cinq cent quatorze hobbits à Isengard.,1
9740,Legolas a jeté sept cent onze seize nains.,1
9741,La pièce était remplie de deux pommes de terre.,0
9742,La pièce était remplie de huit cent douze six pommes de terre.,1
9743,Cela coûte six cent cinquante deux dollars.,0
9744,Smeagol blesse quarante six mouches.,0
9745,Il y avait cent trente huit quarante chats dans la maison.,1
9746,Smeagol blesse deux cent cinquante trois mouches.,0
9747,Cela coûte cent six dollars.,0
9748,Le garçon a deux cent quatre vingt dix neuf pièces.,0
9749,Ils emmènent trois cent quatre vingt huit hobbits à Isengard.,0
9750,Ils emmènent cent trente neuf cent hobbits à Isengard.,1
9751,La pièce était remplie de cent treize quarante deux pommes de terre.,1
9752,Ils emmènent vingt soixante cinq hobbits à Isengard.,1
9753,Smeagol blesse cinquante cinq trois mouches.,1
9754,La pièce était remplie de quatre cent quarante quatre pommes de terre.,0
9755,Smeagol blesse sept cent vingt cinq mouches.,0
9756,La pièce était remplie de deux cent quarante deux pommes de terre.,0
9757,Il y a cent quatre vingt onze livres dans la bibliothèque.,0
9758,Le garçon a neuf cents cent douze pièces.,1
9759,Il pouvait manger dix huit six cent sept oranges.,1
9760,Legolas a jeté huit cent vingt neuf nains.,0
9761,Le garçon a quatre cent cinquante trois pièces.,0
9762,Smeagol blesse cent neuf dix huit mouches.,1
9763,Il y a neuf cent quatorze anneaux.,0
9764,Ils emmènent quatre cent quatre vingt quatorze hobbits à Isengard.,0
9765,Legolas a jeté sept cent vingt cent nains.,1
9766,Ils emmènent quatre vingts cent dix hobbits à Isengard.,1
9767,Le garçon a sept trente deux pièces.,1
9768,Il y a cent cinquante et un livres dans la bibliothèque.,0
9769,Ils emmènent cinq cent soixante quatre hobbits à Isengard.,0
9770,Cela coûte deux cent six dollars.,0
9771,Il y avait cent soixante quatre dix pommes sur la table.,1
9772,Ils emmènent trois cent quatre vingt douze hobbits à Isengard.,0
9773,Le garçon a seize six cent trois pièces.,1
9774,Il pouvait manger vingt sept deux cent sept oranges.,1
9775,Ils emmènent cinq cent neuf sept hobbits à Isengard.,1
9776,Il pouvait manger huit cent six cent oranges.,1
9777,Ils emmènent six cent quatre vingt onze hobbits à Isengard.,0
9778,Ils emmènent trente trois hobbits à Isengard.,0
9779,Legolas a jeté sept cent quatre vingt deux nains.,0
9780,Il y a neuf cinq cent six anneaux.,1
9781,Il y a soixante huit trois anneaux.,1
9782,Il pouvait manger douze quatre vingt seize oranges.,1
9783,Il y a soixante six cent neuf anneaux.,1
9784,Il y a six cent soixante et onze anneaux.,0
9785,Il pouvait manger deux cent vingt cinq oranges.,0
9786,Legolas a jeté deux cent quarante huit nains.,0
9787,La pièce était remplie de deux cent quatre vingt quatre pommes de terre.,0
9788,Il y a cent cinquante neuf seize livres dans la bibliothèque.,1
9789,Il y a cinq cent soixante neuf livres dans la bibliothèque.,0
9790,Legolas a jeté deux soixante huit nains.,1
9791,Il y avait huit cent soixante six chats dans la maison.,0
9792,Cela coûte deux cent quarante trois dollars.,1
9793,Il y avait quatorze quarante huit chats dans la maison.,1
9794,Il y a trois cent trente et un livres dans la bibliothèque.,0
9795,Le garçon a vingt six cent quatorze pièces.,1
9796,Il y avait trois cent quatre vingt six chats dans la maison.,0
9797,Il y a six cent seize anneaux.,0
9798,Il y avait cent soixante deux pommes sur la table.,0
9799,Cela coûte quinze sept cent treize dollars.,1
9800,Cela coûte neuf cent soixante neuf dollars.,0
9801,Il pouvait manger sept neuf cent dix oranges.,1
9802,Il y avait sept cent huit vingt cinq chats dans la maison.,1
9803,Le garçon a huit cent cinquante sept pièces.,0
9804,Il y a huit cent deux trente anneaux.,1
9805,Le garçon a soixante neuf pièces.,0
9806,Il y avait quatre cent vingt deux chats dans la maison.,0
9807,La pièce était remplie de sept cent vingt pommes de terre.,0
9808,La pièce était remplie de neuf deux cent vingt six pommes de terre.,1
9809,Il pouvait manger vingt huit cinq cent onze oranges.,1
9810,Ils emmènent six cent soixante neuf hobbits à Isengard.,1
9811,Il y avait huit cent soixante trois pommes sur la table.,0
9812,Il y avait vingt neuf cent un chats dans la maison.,1
9813,Le garçon a deux cent trente huit pièces.,0
9814,Il y a six cent cinq trois anneaux.,1
9815,Il y a cinq cents six cent neuf anneaux.,1
9816,Smeagol blesse deux cent soixante neuf mouches.,0
9817,Smeagol blesse huit cent soixante mouches.,0
9818,La pièce était remplie de neuf cent cinq cinq cents pommes de terre.,1
9819,Smeagol blesse trente quatre onze mouches.,1
9820,Il y a cent quarante neuf livres dans la bibliothèque.,0
9821,Il y avait neuf cent soixante quatre chats dans la maison.,0
9822,Il y avait six cent vingt deux dix pommes sur la table.,1
9823,Legolas a jeté quatre cent vingt huit nains.,0
9824,Il y avait cent dix neuf cent huit pommes sur la table.,1
9825,Il y a seize huit cent dix livres dans la bibliothèque.,1
9826,Il y a neuf cent quatre vingt dix sept livres dans la bibliothèque.,0
9827,Smeagol blesse cent quarante et un mouches.,0
9828,Il y a quatre cent dix huit anneaux.,0
9829,Il y avait sept cent quatre vingt quatorze pommes sur la table.,0
9830,Il y a neuf cent trente et un livres dans la bibliothèque.,0
9831,Smeagol blesse huit cent cinquante cinq mouches.,0
9832,Legolas a jeté soixante neuf nains.,1
9833,Le garçon a sept cent cinq cent sept pièces.,1
9834,Il y a soixante six livres dans la bibliothèque.,0
9835,Legolas a jeté soixante quatre quarante nains.,1
9836,Il y a cent dix huit trente cinq livres dans la bibliothèque.,1
9837,Ils emmènent cent vingt huit cent six hobbits à Isengard.,1
9838,Ils emmènent huit cent quatre vingt quinze hobbits à Isengard.,0
9839,Il y avait trente neuf chats dans la maison.,0
9840,Cela coûte huit cent quarante quatre dollars.,0
9841,Il y avait soixante dix neuf pommes sur la table.,0
9842,Il y avait quinze neuf cents pommes sur la table.,1
9843,Il y avait quatre cent huit pommes sur la table.,0
9844,Il y a cinq cent soixante quatorze anneaux.,0
9845,Ils emmènent cinq cent cinquante trois hobbits à Isengard.,0
9846,Smeagol blesse six cent quatre mille mouches.,1
9847,Smeagol blesse six cent quatre vingt trois mouches.,0
9848,Cela coûte six cent soixante cinq dollars.,0
9849,La pièce était remplie de cent sept quatre pommes de terre.,1
9850,Cela coûte quatre cent trente trois dollars.,0
9851,Il pouvait manger sept cent quatre vingt seize oranges.,0
9852,Il y avait trois cent vingt sept pommes sur la table.,1
9853,Il y a quarante huit cent quinze livres dans la bibliothèque.,1
9854,Le garçon a trois cent cinq quinze pièces.,1
9855,Ils emmènent neuf neuf cent huit hobbits à Isengard.,1
9856,Il y avait sept cent sept chats dans la maison.,0
9857,Cela coûte vingt vingt sept dollars.,1
9858,Cela coûte deux cent vingt huit dollars.,0
9859,Il y a cinq cent huit cent neuf livres dans la bibliothèque.,1
9860,Il pouvait manger soixante huit cent six oranges.,1
9861,La pièce était remplie de huit cent treize pommes de terre.,0
9862,Il y avait six cent soixante neuf chats dans la maison.,0
9863,Il y a cinq cents soixante et un livres dans la bibliothèque.,1
9864,La pièce était remplie de deux cent dix sept pommes de terre.,0
9865,Il y a huit cent quatre vingt treize livres dans la bibliothèque.,0
9866,Il pouvait manger deux oranges.,0
9867,La pièce était remplie de cent seize vingt cinq pommes de terre.,1
9868,Il y avait huit cent soixante quatorze chats dans la maison.,0
9869,La pièce était remplie de dix deux cent vingt et un pommes de terre.,1
9870,Ils emmènent deux cent vingt six un hobbits à Isengard.,1
9871,Smeagol blesse dix sept quarante cinq mouches.,1
9872,Le garçon a cent cent trente trois pièces.,1
9873,Ils emmènent vingt cinq quarante trois hobbits à Isengard.,1
9874,La pièce était remplie de six cent cinquante neuf pommes de terre.,0
9875,La pièce était remplie de neuf cent dix vingt six pommes de terre.,1
9876,Ils emmènent sept cent quatorze hobbits à Isengard.,0
9877,Le garçon a huit cent soixante quinze pièces.,0
9878,Le garçon a trois cent vingt quatre pièces.,1
9879,Smeagol blesse cinq cent seize mouches.,0
9880,Cela coûte trente neuf cent trente dollars.,1
9881,Il pouvait manger cent dix sept oranges.,0
9882,Legolas a jeté trois cent quatre vingt dix nains.,0
9883,Il y avait sept cents quarante neuf pommes sur la table.,1
9884,Il y avait mille deux cent deux chats dans la maison.,1
9885,Il y avait deux cent soixante huit chats dans la maison.,0
9886,Il pouvait manger quatre cent vingt huit oranges.,0
9887,Cela coûte six cents huit cent deux dollars.,1
9888,Le garçon a quatre cent dix neuf pièces.,0
9889,Le garçon a cinq cent trente cent un pièces.,1
9890,Il y a quatre cents neuf cents anneaux.,1
9891,Le garçon a huit cent quatre vingt quatre pièces.,0
9892,Il y a cinq cent onze vingt deux anneaux.,1
9893,Il y avait six cent soixante neuf pommes sur la table.,0
9894,Il y a sept cent quatre dix anneaux.,1
9895,Cela coûte huit cent trente cinq dollars.,0
9896,La pièce était remplie de six cent six cent neuf pommes de terre.,1
9897,Il y avait trois cent dix neuf pommes sur la table.,0
9898,Il pouvait manger sept cinq cent quatorze oranges.,1
9899,Il y avait trois cent cinquante trois pommes sur la table.,0
9900,Smeagol blesse soixante six huit cents mouches.,1
9901,Ils emmènent quatre cent dix huit hobbits à Isengard.,0
9902,Il y avait quatre cent quatre vingt huit pommes sur la table.,0
9903,Il y a cinq cent quatre vingt treize livres dans la bibliothèque.,0
9904,Smeagol blesse six cinq cent douze mouches.,1
9905,Ils emmènent cinq cent seize hobbits à Isengard.,0
9906,Il y avait huit cent trente huit chats dans la maison.,0
9907,Il y a sept sept cent quatre anneaux.,1
9908,Le garçon a cent sept cent vingt pièces.,1
9909,Legolas a jeté sept cent deux nains.,0
9910,Il pouvait manger huit cent quarante oranges.,0
9911,Legolas a jeté cent vingt cinq cent nains.,1
9912,Smeagol blesse cent vingt neuf mouches.,0
9913,Il pouvait manger six cent quarante deux oranges.,0
9914,Ils emmènent huit cent vingt dix hobbits à Isengard.,1
9915,Cela coûte cent quinze cinq cents dollars.,1
9916,Le garçon a dix neuf trente pièces.,1
9917,Il y avait cent trente quatre pommes sur la table.,0
9918,Il y avait soixante cent vingt cinq chats dans la maison.,1
9919,Il y avait cent soixante douze dix pommes sur la table.,1
9920,Il y a deux neuf cent dix neuf anneaux.,1
9921,Cela coûte trois cent soixante quatorze dollars.,0
9922,Cela coûte cinq cents cinq cent six dollars.,1
9923,Le garçon a cinq cent soixante dix sept pièces.,0
9924,Cela coûte huit cent soixante huit dollars.,0
9925,Il y avait trois cent trente sept pommes sur la table.,0
9926,Il y a trois cent quatre vingt onze anneaux.,0
9927,Cela coûte trois cent cinquante et un dollars.,0
9928,Il pouvait manger huit cents quarante cinq oranges.,1
9929,La pièce était remplie de quatre cent vingt neuf pommes de terre.,0
9930,Le garçon a neuf cent seize pièces.,0
9931,Il y avait quatorze pommes sur la table.,0
9932,Legolas a jeté vingt huit quatorze nains.,1
9933,Il y a trente sept trente cinq livres dans la bibliothèque.,1
9934,Ils emmènent cent trois neuf cent dix hobbits à Isengard.,1
9935,Il y a cent vingt sept livres dans la bibliothèque.,0
9936,Il pouvait manger cinquante six cent seize oranges.,1
9937,Il y avait neuf cent quatre vingt dix sept chats dans la maison.,0
9938,Il y avait onze quatre cent dix huit pommes sur la table.,1
9939,Le garçon a cent huit cinq cents pièces.,1
9940,Le garçon a sept cent dix huit pièces.,0
9941,Il pouvait manger trois cent trente et un oranges.,0
9942,La pièce était remplie de cent trente deux cinq pommes de terre.,1
9943,Il y a trois cent trente huit livres dans la bibliothèque.,0
9944,Legolas a jeté six cent six six nains.,1
9945,Il y a trois cent neuf sept livres dans la bibliothèque.,1
9946,Smeagol blesse cinq cent soixante seize mouches.,0
9947,Smeagol blesse trois cent six sept mouches.,1
9948,La pièce était remplie de six cent dix neuf pommes de terre.,0
9949,Il y a neuf cent vingt six trois livres dans la bibliothèque.,1
9950,Il pouvait manger trois cent quatre vingt quinze oranges.,0
9951,Il y a vingt deux cent dix sept livres dans la bibliothèque.,1
9952,Legolas a jeté sept cent quatre quatorze nains.,1
9953,Il y a cent seize sept cent cinq livres dans la bibliothèque.,1
9954,Il y avait cent vingt et un dix sept chats dans la maison.,1
9955,Smeagol blesse six cent quarante deux mouches.,0
9956,Le garçon a trois cent dix huit pièces.,0
9957,Smeagol blesse six cent seize huit cents mouches.,1
9958,Il y a sept cent dix sept livres dans la bibliothèque.,0
9959,Il y avait cinq cent cinquante chats dans la maison.,1
9960,Ils emmènent quarante neuf trente deux hobbits à Isengard.,1
9961,Il y a quarante livres dans la bibliothèque.,0
9962,Il y a neuf trois cent deux anneaux.,1
9963,Ils emmènent trente cinq trois cents hobbits à Isengard.,1
9964,Le garçon a six cents pièces.,0
9965,Ils emmènent six cent cinq cent douze hobbits à Isengard.,1
9966,Ils emmènent sept cents cent dix huit hobbits à Isengard.,1
9967,Legolas a jeté trois huit cent quatorze nains.,1
9968,Smeagol blesse sept cent soixante cinq mouches.,0
9969,Smeagol blesse douze mouches.,0
9970,Smeagol blesse vingt sept cent un mouches.,1
9971,Legolas a jeté soixante dix cent quatre nains.,1
9972,Cela coûte huit cent quatre dollars.,0
9973,Il y a trois six cent treize anneaux.,1
9974,Il y a six cent un trente deux anneaux.,1
9975,Smeagol blesse cinq cent vingt neuf mouches.,0
9976,Il y avait cent trente deux seize chats dans la maison.,1
9977,Ils emmènent huit cent soixante cent hobbits à Isengard.,1
9978,Il y a sept cent soixante dix sept livres dans la bibliothèque.,0
9979,Smeagol blesse six cent quatorze huit mouches.,1
9980,Legolas a jeté sept cent vingt quatre nains.,0
9981,Ils emmènent huit cent cinquante quatre hobbits à Isengard.,0
9982,Ils emmènent huit cent vingt deux hobbits à Isengard.,0
9983,Legolas a jeté sept cent vingt sept nains.,0
9984,Le garçon a onze cinq cent sept pièces.,1
9985,Il y a six cent trente sept sept livres dans la bibliothèque.,1
9986,Le garçon a cinq quatre vingt seize pièces.,1
9987,Il y avait cent quarante et un deux chats dans la maison.,1
9988,Cela coûte cent seize cent onze dollars.,1
9989,Il pouvait manger cent six oranges.,0
9990,Cela coûte quatre vingt quatre deux dollars.,1
9991,Le garçon a neuf cent quarante deux pièces.,0
9992,Le garçon a six cent vingt et un pièces.,0
9993,Cela coûte cinquante huit cent seize dollars.,1
9994,La pièce était remplie de sept huit cent quatorze pommes de terre.,1
9995,Legolas a jeté trois cent vingt quatre nains.,0
9996,Il pouvait manger six cent trente et un oranges.,0
9997,Il y avait quarante huit vingt neuf pommes sur la table.,1
9998,Smeagol blesse six cent cinq trente cinq mouches.,1
9999,Legolas a jeté cinq cents quarante six nains.,1
10000,Il y a deux cent soixante neuf anneaux.,0
10001,Il pouvait manger soixante deux dix neuf oranges.,1
10002,Il y a cinq cent soixante seize livres dans la bibliothèque.,0
10003,Cela coûte huit cent seize cent neuf dollars.,1
10004,Il y avait neuf cents six cent huit chats dans la maison.,1
10005,Smeagol blesse quarante sept six cents mouches.,1
10006,Il y a sept cent neuf dix livres dans la bibliothèque.,1
10007,Ils emmènent cent six hobbits à Isengard.,0
10008,Cela coûte deux cent un dollars.,0
10009,Le garçon a quatre cent dix huit huit pièces.,1
10010,Il y a huit cent deux anneaux.,0
10011,Legolas a jeté sept six cents nains.,1
10012,Le garçon a cent vingt cent deux pièces.,1
10013,Il y a six cent un livres dans la bibliothèque.,0
10014,Legolas a jeté cent onze sept cent un nains.,1
10015,Il y a cent soixante seize anneaux.,0
10016,Smeagol blesse trente huit cent onze mouches.,1
10017,Il y a cinq cent deux cent seize anneaux.,1
10018,Cela coûte quatre cent quatre vingt quinze dollars.,0
10019,Legolas a jeté huit cent trente deux nains.,0
10020,Smeagol blesse quinze cent trente neuf mouches.,1
10021,Ils emmènent soixante huit cinq cents hobbits à Isengard.,1
10022,Il y avait quarante neuf cent huit pommes sur la table.,1
10023,Legolas a jeté cent seize trente quatre nains.,1
10024,Il y a cent quarante quatorze livres dans la bibliothèque.,1
10025,Cela coûte six cent soixante sept dollars.,0
10026,Legolas a jeté cinquante treize nains.,1
10027,Legolas a jeté cent quarante cent sept nains.,1
10028,Smeagol blesse cinq cent soixante cinq mouches.,0
10029,Il y avait sept cent soixante dix huit pommes sur la table.,0
10030,Legolas a jeté trois cent quarante quatre nains.,0
10031,Il y avait sept cent quarante chats dans la maison.,1
10032,Smeagol blesse soixante quinze mouches.,0
10033,Il y a trois deux cent huit anneaux.,1
10034,Legolas a jeté huit cent dix huit nains.,0
10035,Il y a six cent cinquante quatre anneaux.,0
10036,Le garçon a deux cent quatre vingts pièces.,0
10037,Il pouvait manger six cent vingt deux vingt oranges.,1
10038,Legolas a jeté quarante deux nains.,0
10039,La pièce était remplie de vingt sept pommes de terre.,0
10040,Il y avait trente deux trente cinq chats dans la maison.,1
10041,Il y a sept cent quatre vingt dix livres dans la bibliothèque.,0
10042,Cela coûte trois cent dix dollars.,0
10043,Il y a quatre cent soixante sept livres dans la bibliothèque.,0
10044,La pièce était remplie de cent dix pommes de terre.,0
10045,Il y a quarante trente neuf livres dans la bibliothèque.,1
10046,Ils emmènent cent quatre hobbits à Isengard.,0
10047,Legolas a jeté cent sept cent quatorze nains.,1
10048,Il y avait cent vingt quatre quatre pommes sur la table.,1
10049,Le garçon a huit cent cinquante cinq pièces.,0
10050,Cela coûte cent deux cinquante neuf dollars.,1
10051,Ils emmènent trente cinq cent onze hobbits à Isengard.,1
10052,Ils emmènent six cent trente trois hobbits à Isengard.,0
10053,Il y a cent un cinq cent trente livres dans la bibliothèque.,1
10054,Il y a cinq cent soixante sept anneaux.,0
